_Co_Number,_W_Weight,_Y_treated,_Y_synthetic,_time
ERCO,0.582,105.0549087524414,99.17941897583007,708.0
ISNE,0.418,102.26744842529297,96.02940957641601,709.0
SWPP,0.0,96.62626647949219,90.80330174255371,710.0
,,86.95018768310547,86.05058485412597,711.0
,,87.27243041992188,92.90190530395506,712.0
,,100.56231689453125,104.66601760864256,713.0
,,126.28189849853516,121.26388412475585,714.0
,,114.32813262939453,121.54370126342772,715.0
,,98.3271255493164,107.76535067749023,716.0
,,88.46800231933594,91.87939843749999,717.0
,,93.68212127685547,91.47706823730468,718.0
,,100.17921447753906,96.43998208618163,719.0
,,99.17559051513672,94.69443508911132,720.0
,,97.67438507080078,95.27560369873046,721.0
,,88.06275939941406,88.10435754394531,722.0
,,80.63780212402344,84.46466171264649,723.0
,,80.85065460205078,89.1587310333252,724.0
,,100.75872039794922,107.09854940795898,725.0
,,124.17267608642578,122.56000242614746,726.0
,,114.71186065673828,120.49183300781249,727.0
,,95.62105560302734,100.06117190551757,728.0
,,85.9059066772461,92.51198768615723,729.0
,,88.18280029296875,88.73325354003906,730.0
,,97.7003173828125,97.40798200988769,731.0
,,99.87208557128906,99.0780297241211,732.0
,,101.81306457519531,102.11681788635252,733.0
,,90.24492645263672,87.6196475982666,734.0
,,82.89012908935547,86.88139025878905,735.0
,,85.55592346191406,91.76846742248534,736.0
,,107.02643585205078,113.9380707092285,737.0
,,113.41094970703125,116.0548854370117,738.0
,,118.06136322021484,123.66872233581543,739.0
,,98.57085418701172,108.63402861022948,740.0
,,87.37166595458984,95.15083975219726,741.0
,,90.51388549804688,90.38496018981934,742.0
,,95.67413330078125,96.69776136779785,743.0
,,105.42998504638672,106.29778041076659,744.0
,,100.54585266113281,105.93043377685547,745.0
,,91.69752502441406,93.79958079528808,746.0
,,84.18291473388672,91.58437893676756,747.0
,,86.83431243896484,104.83556373596191,748.0
,,98.9854736328125,117.59123027038574,749.0
,,119.1723861694336,131.9240361175537,750.0
,,120.4215316772461,127.52603894042969,751.0
,,96.5960922241211,107.90877804565429,752.0
,,84.0495376586914,93.18368215942382,753.0
,,89.20624542236328,95.79256544494628,754.0
,,98.68128967285156,103.65274526977538,755.0
,,95.87284088134766,99.66541166687011,756.0
,,95.71142578125,102.62585188293457,757.0
,,90.87493896484375,95.56111943054199,758.0
,,81.89562225341797,90.6366349029541,759.0
,,81.8210678100586,98.00998953247068,760.0
,,93.7677230834961,117.7316238861084,761.0
,,118.00111389160156,133.91038948059082,762.0
,,105.56299591064453,133.09440948486326,763.0
,,98.20153045654297,120.52000607299804,764.0
,,85.8834228515625,99.07138952636718,765.0
,,90.39359283447266,96.73274749755859,766.0
,,94.56414031982422,100.91256103515624,767.0
,,101.4141616821289,113.48857157897949,768.0
,,95.92538452148438,100.11800338745117,769.0
,,88.29609680175781,95.65161853027342,770.0
,,83.24146270751953,96.44905445861815,771.0
,,85.8756332397461,106.47131079101561,772.0
,,106.4612045288086,124.35257963562012,773.0
,,120.88382720947266,130.22299263000488,774.0
,,109.88993835449219,133.02931852722168,775.0
,,93.00675964355469,113.24902819824219,776.0
,,84.30213928222656,105.79951319885254,777.0
,,88.21053314208984,100.23561166381836,778.0
,,101.19256591796875,106.6621473083496,779.0
,,106.75991821289062,119.21199531555175,780.0
,,103.24423217773438,113.9920982055664,781.0
,,88.63367462158203,99.78675163269043,782.0
,,83.79009246826172,101.64775218200683,783.0
,,83.37159729003906,107.20251573181152,784.0
,,102.97016143798828,124.68884878540038,785.0
,,123.15210723876953,135.01187727355958,786.0
,,103.56615447998047,130.29039247131348,787.0
,,91.83688354492188,118.15887181091308,788.0
,,84.23056030273438,108.84867010498046,789.0
,,90.64115905761719,104.7777506866455,790.0
,,105.16656494140625,114.05667611694335,791.0
