_Co_Number,_W_Weight,_Y_treated,_Y_synthetic,_time
ERCO,0.074,111.9302978515625,100.79453173828125,708.0
ISNE,0.0,117.0519027709961,102.4424037475586,709.0
SWPP,0.926,104.16819763183594,95.36568141174317,710.0
,,0.0,91.47202305603028,711.0
,,99.36499786376953,91.08196641540529,712.0
,,105.91169738769531,96.70579290771484,713.0
,,123.40579986572266,109.18103144836425,714.0
,,113.92530059814453,108.3205459136963,715.0
,,105.8948974609375,104.60354328918457,716.0
,,101.51090240478516,93.36793551635743,717.0
,,103.4136962890625,102.57203080749512,718.0
,,113.42230224609375,104.09249143981934,719.0
,,107.58820343017578,106.45743058776856,720.0
,,113.82469940185547,102.80910691833498,721.0
,,103.01139831542969,93.46240766906739,722.0
,,98.06580352783203,87.29189570617676,723.0
,,95.31629943847656,87.38970903015137,724.0
,,98.83689880371094,96.45206536865236,725.0
,,125.6270980834961,110.60577058410645,726.0
,,114.956298828125,106.2784786529541,727.0
,,100.3290023803711,92.4276611328125,728.0
,,102.4832992553711,92.17406896972656,729.0
,,101.83779907226562,94.0868454437256,730.0
,,107.88990020751953,105.49967933654786,731.0
,,117.6135025024414,111.38674961853029,732.0
,,115.52629852294922,102.15748400878907,733.0
,,101.16719818115234,96.99916036987305,734.0
,,97.46219635009766,94.34872833251953,735.0
,,98.87049865722656,90.66613116455079,736.0
,,101.56120300292969,92.30459115600587,737.0
,,108.49349975585938,107.31834968566895,738.0
,,114.252197265625,113.8983049621582,739.0
,,104.54540252685547,96.98149220275879,740.0
,,101.7958984375,93.8402423248291,741.0
,,103.4136962890625,99.88498725891114,742.0
,,110.37110137939453,98.14128414916993,743.0
,,109.75080108642578,114.8599555206299,744.0
,,113.28820037841797,108.96630926513673,745.0
,,102.8604965209961,100.04228791809084,746.0
,,101.61150360107422,94.74904583740235,747.0
,,100.68109893798828,97.78665803527832,748.0
,,102.18990325927734,103.31396922302247,749.0
,,118.2925033569336,114.54662927246095,750.0
,,118.2925033569336,118.86486531066895,751.0
,,101.75399780273438,100.2084806213379,752.0
,,100.57209777832031,96.79851901245117,753.0
,,103.40540313720703,100.88526263427734,754.0
,,110.27050018310547,109.80891516113282,755.0
,,109.27300262451172,106.75826448059082,756.0
,,108.82039642333984,107.69656842041016,757.0
,,106.381103515625,105.51251930236816,758.0
,,98.42620086669922,98.53671691894532,759.0
,,99.63330078125,97.28936874389649,760.0
,,100.58049774169922,104.07531489562989,761.0
,,123.02860260009766,112.14722616577149,762.0
,,113.24629974365234,121.87075299072266,763.0
,,102.122802734375,102.74105140686035,764.0
,,99.66680145263672,97.95083964538576,765.0
,,104.53700256347656,104.5602493286133,766.0
,,110.11129760742188,106.00240727233887,767.0
,,0.0,120.56299407958986,768.0
,,111.9218978881836,107.38527645874025,769.0
,,100.38770294189453,107.70727285766601,770.0
,,102.41619873046875,103.10230102539063,771.0
,,100.47989654541016,103.54021838378907,772.0
,,106.77510070800781,109.73501824951173,773.0
,,121.35209655761719,108.61049085998536,774.0
,,111.86319732666016,117.78277546691895,775.0
,,106.3727035522461,107.75993145751953,776.0
,,0.0,107.11551449584961,777.0
,,105.8948974609375,105.64604554748536,778.0
,,111.69560241699219,116.06769549560548,779.0
,,0.0,124.56735769653321,780.0
,,120.71499633789062,117.15421759033204,781.0
,,105.56800079345703,110.5095523223877,782.0
,,92.7177963256836,108.01270716857911,783.0
,,96.4646987915039,105.8592596282959,784.0
,,101.97200012207031,111.2028846282959,785.0
,,122.15679931640625,126.05289662170411,786.0
,,103.64009857177734,121.99801931762697,787.0
,,105.54290008544922,112.70361837768554,788.0
,,102.97779846191406,106.71956161499024,789.0
,,106.01229858398438,113.2233252105713,790.0
,,122.02269744873047,113.11115406799317,791.0
